university_id,course_id,faculty,course_name,degree_type,course_url,curriculum_supported,typical_offer,min_requirements,min_points_home,intl_buffer_points,required_subjects,recommended_subjects,ps_expected_signals,estimated_annual_cost_international,notes
OXF,OXF_AMES_BA_2026,Humanities,Asian and Middle Eastern Studies BA,BA,https://www.ox.ac.uk/admissions/undergraduate/courses/asian-and-middle-eastern-studies,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,38,1,None (Language study preferred).,History; Languages.,Linguistic resilience; specific niche curiosity (e.g. Sanskrit/Arabic/Japanese); evidence of exploring the history/culture beyond the language; adaptability.,38540,Add intl buffer +1; AMELAT test required; includes Year Abroad.
OXF,OXF_ARCH_ANTH_BA_2026,Social Sciences,Archaeology and Anthropology BA,BA,https://www.ox.ac.uk/admissions/undergraduate/courses/archaeology-and-anthropology,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,38,1,None required.,History; Geography; Biology.,Fieldwork interest; understanding of material culture; curiosity about human evolution; ability to synthesize diverse datasets (genetic to archaeological).,38540,Add intl buffer +1; CAT test required.
OXF,OXF_HUM_SCI_BA_2026,Social Sciences,Human Sciences BA,BA,https://www.ox.ac.uk/admissions/undergraduate/courses/human-sciences,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,38,1,Biology or Maths A-level preferred.,Sociology; Anthropology.,"Interdisciplinary thinker; interest in human evolution vs social policy; ability to bridge ""the two cultures"" (science/arts); curiosity about genetics and demographics.",38540,Add intl buffer +1; TSA (Section 1) required.
OXF,OXF_FINE_ART_BFA_2026,Humanities,Fine Art BFA,BFA,https://www.ox.ac.uk/admissions/undergraduate/courses/fine-art,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,38,1,Art A-level preferred.,None.,Creative risk-taking; consistent studio practice; ability to intellectualize your art; awareness of contemporary art history; tutorial-style critique readiness.,44820,"Add intl buffer +1; Portfolio-led; Requires Practical Work"" submission."""
OXF,OXF_HIST_ECON_BA_2026,Social Sciences,History and Economics BA,BA,https://www.ox.ac.uk/admissions/undergraduate/courses/history-and-economics,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 39 (766 HL). Contextual: AAA / 38 (666 HL).,A-Levels: A*AA; IB: 39 (766 HL). Contextual: AAA / 38 (666 HL).,39,1,A-level Maths A required.,History.,Interest in economic history (Great Depression/Industrialization); ability to handle quantitative data alongside primary text analysis; interdisciplinary logic.,38540,Add intl buffer +1; HAT and TSA required.
OXF,OXF_HIST_POL_BA_2026,Social Sciences,History and Politics BA,BA,https://www.ox.ac.uk/admissions/undergraduate/courses/history-and-politics,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,38,1,History A-level preferred.,Politics.,Interest in political history and theory; ability to analyze how past power structures shape modern government; evidence of sophisticated writing.,38540,Add intl buffer +1; HAT required.
OXF,OXF_HIST_ML_BA_2026,Humanities,History and Modern Languages BA,BA,https://www.ox.ac.uk/admissions/undergraduate/courses/history-and-modern-languages,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,A-Levels: AAA; IB: 38 (666 HL). Contextual: AAB / 37 (666 HL).,38,1,A-level Language A required.,History.,Ability to analyze history through the original language's primary sources; cross-cultural depth; linguistic resilience; historiographical curiosity.,38540,Add intl buffer +1; HAT and MLAT required.
IMP,IMP_COMP_BENG_2026,Engineering,Computing BEng,BEng,https://www.imperial.ac.uk/study/courses/undergraduate/computing-beng/,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 39 (7 in HL Maths). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 39 (7 in HL Maths). Contextual: A*AA / 38 (18 HL).,39,1,A-level Maths A* required.,Further Maths (A*); Computer Science (A).,Mathematical maturity (STEP-level logic); evidence of personal coding at scale (apps/repos/security); algorithmic efficiency interest; resilience in debugging; math-heavy orientation.,41750,Add intl buffer +1; budget filter; TMUA is a hard gate; A* in Maths is a non-negotiable gate.
IMP,IMP_AERO_BENG_2026,Engineering,Aeronautical Engineering BEng,BEng,https://www.imperial.ac.uk/study/courses/undergraduate/aeronautical-engineering-beng/,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 40 (776 HL). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 40 (776 HL). Contextual: A*AA / 38 (18 HL).,40,1,A-level Maths A* and Physics A* required.,Further Maths (A).,Passion for aerodynamics and propulsion; evidence of technical projects (drones/simulations/rocketry); high numerical precision; understanding of fluid dynamics.,41750,Add intl buffer +1; budget filter; ESAT required; A*A* in Maths/Phys is standard gate.
IMP,IMP_CIVIL_BENG_2026,Engineering,Civil Engineering BEng,BEng,https://www.imperial.ac.uk/study/courses/undergraduate/civil-engineering-beng/,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 39 (19 HL). Contextual: AAA / 38 (18 HL).,A-Levels: A*A*A; IB: 39 (19 HL). Contextual: AAA / 38 (18 HL).,39,1,A-level Maths A* and Physics A* required.,Further Maths.,Spatial thinking; interest in structural integrity and massive-scale infrastructure; awareness of sustainability in construction; teamwork in technical contexts.,41750,Add intl buffer +1; budget filter; ESAT required.
IMP,IMP_MECH_BENG_2026,Engineering,Mechanical Engineering BEng,BEng,https://www.imperial.ac.uk/study/courses/undergraduate/mechanical-engineering-beng/,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 40 (776 HL). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 40 (776 HL). Contextual: A*AA / 38 (18 HL).,40,1,A-level Maths A* and Physics A* required.,Further Maths (A).,Mechanical intuition; evidence of hands-on builds (engines/CAD/robotics); interest in energy systems or robotics; problem decomposition skills.,41750,Add intl buffer +1; budget filter; ESAT required.
IMP,IMP_EEE_BENG_2026,Engineering,Electrical and Electronic Engineering BEng,BEng,https://www.imperial.ac.uk/study/courses/undergraduate/electrical-electronic-engineering-beng/,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 39 (19 HL). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 39 (19 HL). Contextual: A*AA / 38 (18 HL).,39,1,A-level Maths A* and Physics A* required.,Further Maths.,Interest in circuit theory,41750,or semiconductor tech; evidence of logic-gate projects; curiosity about smart-grid/telecoms. | 41750 | Add intl buffer +1; budget filter; ESAT required.
IMP,IMP_DESIGN_BENG_2026,Engineering,Design Engineering MEng,MEng,https://www.imperial.ac.uk/study/courses/undergraduate/design-engineering-meng/,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 39 (19 HL). Contextual: AAA / 38 (18 HL).,A-Levels: A*AA; IB: 39 (19 HL). Contextual: AAA / 38 (18 HL).,39,1,A-level Maths A* required.,Physics; Art; Design Tech.,Creative problem solving; ability to link human-centered design with rigorous physics; evidence of a portfolio or design process; commercial/social impact awareness.,41750,Add intl buffer +1; budget filter; Includes interview; 4-year degree only.
IMP,IMP_MATH_BSC_2026,Natural Sciences,Mathematics BSc,BSc,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-bsc/,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 39 (7 in HL Maths). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 39 (7 in HL Maths). Contextual: A*AA / 38 (18 HL).,39,1,A-level Maths A* and Further Maths A* required.,Physics.,Proof-based reasoning; extreme comfort with abstraction; participation in Olympiads; evidence of exploring self-taught advanced topics (Topology/Analysis).,41750,Add intl buffer +1; budget filter; MAT or TMUA is the primary gate; A*A* in Maths/FM is standard.
IMP,IMP_PHYS_BSC_2026,Natural Sciences,Physics BSc,BSc,https://www.imperial.ac.uk/study/courses/undergraduate/physics-bsc/,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 40 (7 in HL Maths & Phys). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 40 (7 in HL Maths & Phys). Contextual: A*AA / 38 (18 HL).,40,1,A-level Maths A* and Physics A* required.,Further Maths (A*).,Intuitive understanding of laws of the universe; linking high-level calculus to physical reality; curiosity about quantum or particle physics; experimental precision.,41750,Add intl buffer +1; budget filter; ESAT required.
IMP,IMP_CHEM_BSC_2026,Natural Sciences,Chemistry BSc,BSc,https://www.imperial.ac.uk/study/courses/undergraduate/chemistry-bsc/,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (18 HL). Contextual: ABB / 36 (17 HL).,A-Levels: AAA; IB: 38 (18 HL). Contextual: ABB / 36 (17 HL).,38,1,A-level Chemistry A and Maths A required.,Physics.,Interest in molecular architecture and kinetics; lab-work precision; curiosity about sustainable chemistry or green energy; analytical scientific mindset.,41750,Add intl buffer +1; budget filter; ESAT required.
IMP,IMP_ECON_FIN_BSC_2026,Imperial College Business School,Economics Finance and Data Science BSc,BSc,https://www.imperial.ac.uk/study/courses/undergraduate/economics-finance-data-science/,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 39 (7 in HL Maths). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 39 (7 in HL Maths). Contextual: A*AA / 38 (18 HL).,39,1,A-level Maths A* required.,Further Maths (A); Economics.,Evidence that you think about markets as data-driven systems; coding ability applied to social problems; curiosity about AI in finance; extreme quantitative comfort.,41750,Add intl buffer +1; budget filter; TMUA required; Imperial's only non-science/med UG degree.
IMP,IMP_MED_MBBS_2026,Medicine,Medicine MBBS,MBBS,https://www.imperial.ac.uk/study/courses/undergraduate/medicine/,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (6 in HL Bio & Chem). Contextual: ABB / 36 (17 HL).,A-Levels: AAA; IB: 38 (6 in HL Bio & Chem). Contextual: ABB / 36 (17 HL).,38,1,A-level Biology and Chemistry A required.,Maths; Physics.,Evidence of significant clinical experience; patient empathy combined with high scientific ability; understanding of healthcare tech/innovation; teamwork and resilience.,53700,Add intl buffer +1; budget filter; UCAT required; Interview (MMI) required; 6-year degree.
IMP,IMP_BIOL_BSC_2026,Natural Sciences,Biological Sciences BSc,BSc,https://www.imperial.ac.uk/study/courses/undergraduate/biological-sciences-bsc/,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (6 in HL Bio & Chem). Contextual: ABB / 36 (17 HL).,A-Levels: AAA; IB: 38 (6 in HL Bio & Chem). Contextual: ABB / 36 (17 HL).,38,1,A-level Biology A + one other science required.,Chemistry; Maths.,Interest in geneticsecology or biotechnology; lab-work evidence; ability to link micro-processes to global systems; analytical approach to nature.,41750,Add intl buffer +1; budget filter; ESAT required.
IMP,IMP_MAT_BENG_2026,Engineering,Materials Science and Engineering BEng,BEng,https://www.imperial.ac.uk/study/courses/undergraduate/materials-science-engineering-beng/,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (666 HL). Contextual: ABB / 36 (17 HL).,A-Levels: AAA; IB: 38 (666 HL). Contextual: ABB / 36 (17 HL).,38,1,A-level Maths and Chemistry/Physics A required.,None.,"Interest in nanotechnology or material sustainability; curiosity about the ""stuff"" of the future; bridging chemistry and physics; lab curiosity.",41750,Add intl buffer +1; budget filter; ESAT required.
IMP,IMP_GEOL_BSC_2026,Engineering,Geology BSc,BSc,https://www.imperial.ac.uk/study/courses/undergraduate/geology-bsc/,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: AAA; IB: 38 (666 HL). Contextual: ABB / 36 (17 HL).,A-Levels: AAA; IB: 38 (666 HL). Contextual: ABB / 36 (17 HL).,38,1,Two sciences required.,Physics; Chemistry.,Field-work stamina; interest in planetary evolution and climate history; ability to handle large geological datasets; technical curiosity.,41750,Add intl buffer +1; budget filter.
IMP,IMP_CHEME_BENG_2026,Engineering,Chemical Engineering BEng,BEng,https://www.imperial.ac.uk/study/courses/undergraduate/chemical-engineering-beng/,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 40 (776 HL). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 40 (776 HL). Contextual: A*AA / 38 (18 HL).,40,1,A-level Maths A* and Chemistry A* and Physics A required.,Further Maths.,Process-driven logic; interest in global energy transition; industrial-scale problem solving; high quantitative resilience; curiosity about molecular systems.,41750,Add intl buffer +1; budget filter; ESAT required; Chemical Engineering at Imperial is world-top 5.
IMP,IMP_BME_BENG_2026,Engineering,Biomedical Engineering BEng,BEng,https://www.imperial.ac.uk/study/courses/undergraduate/biomedical-engineering-beng/,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*AA; IB: 39 (19 HL). Contextual: AAA / 38 (18 HL).,A-Levels: A*AA; IB: 39 (19 HL). Contextual: AAA / 38 (18 HL).,39,1,A-level Maths A* and Physics A required.,Biology; Chemistry.,Fascinating with medical technology (implants/robotics); evidence of bridging biology and physics; analytical approach to human health; ethical tech mindset.,41750,Add intl buffer +1; budget filter; ESAT required.
IMP,IMP_EIE_BENG_2026,Engineering,Electronic and Information Engineering BEng,BEng,https://www.imperial.ac.uk/study/courses/undergraduate/electronic-information-engineering-beng/,"A-Levels; IB Diploma; plus UK alternatives (Access to HE, BTEC/CTEC, Pre-U, Scottish Highers/Adv Highers) + international equivalents (country-based).",A-Levels: A*A*A; IB: 39 (19 HL). Contextual: A*AA / 38 (18 HL).,A-Levels: A*A*A; IB: 39 (19 HL). Contextual: A*AA / 38 (18 HL).,39,1,A-level Maths A* and Physics A required.,Further Maths; Computer Science.,"Evidence of ""the best of both worlds"" (coding + hardware); robotics/IoT projects; interest in how information is physically transmitted; high mathematical fluency.",41750,Add intl buffer +1; budget filter; TMUA required; very high demand as a CS alternative.
